Name	CUTOS	CUTOT	CUTOU	CUTOW	CUTOX	CWYAU
Pp3c7_5840V3.1	1.41709	1.25242	1.92554	1.53212	1.50754	0.044421
jgi|MorGBAus27b_1|485771|estExt_fgenesh1_pg.C_80199	0	0	0	0	0.01751	0.098403
Pp3c16_8820V3.3	0.010609	0.011131	0.066719	0.015495	0.021721	0
Pp3c7_20860V3.1	9.47463	7.52362	7.81928	9.37102	8.06658	4.75689
Pp3c21_21900V3.2	0	0	0	0	0	0
Pp3c23_22200V3.5	3.72603	2.56884	2.19699	1.18816	0	0
Pp3c15_5828V3.1	0.200307	0.201072	0	0.532382	0	0.357173
Pp3c22_2660V3.1	49.9901	40.3577	44.5718	43.3674	30.1367	23.1627
jgi|MorGBAus27b_1|430797|fgenesh1_pg.47_#_30	0	0	0	0	0	0.059804
Pp3c7_16700V3.1	2.88486	3.09397	3.17085	2.55282	3.49129	1.02128
Pp3c7_18140V3.1	0.169843	0.172372	0.261972	0.214525	0.241848	0.090555
Pp3c4_28040V3.4	0	0	0.227706	0	0	0
Pp3c27_6090V3.1	0	0	0	0	0	0
Pp3c7_3710V3.2	0.667335	0.40502	0.576279	0.784628	0.591068	0.349783
Pp3c5_14640V3.1	4.49928	5.83947	7.3953	7.29509	5.24031	2.4227
Pp3c7_20760V3.3	0.829659	0.61278	0	0	0	1.65176
Pp3c7_23300V3.3	0	0	0	0	0	1.65884
Pp3c8_11880V3.7	0.770039	0.705313	0.701633	0.708011	0	0.026692
Pp3c17_17370V3.1	2.03453	1.60625	2.25829	3.50119	4.43576	1.01192
Pp3c6_15330V3.10	0	0	0	0	0	0
Pp3c11_6560V3.4	2.12564	0.928741	0	1.13201	2.3001	3.75041
Pp3c7_7340V3.3	3.18657	1.46089	1.95835	3.40854	1.66102	0.829309
Pp3c2_5910V3.4	0	1.67009	2.15776	0	0	2.49413
Pp3c4_21630V3.1	45.706	37.1595	52.4043	60.3137	63.7197	27.917
Pp3c14_19410V3.1	0.292265	0.121691	0.564743	0.294869	0.641372	0.044524
Pp3c16_21860V3.2	0	0	0	0	0	0
Pp3s30_400V3.1	0	0	0	0	0	0
Pp3c3_10990V3.1	0	0	0	0	0	0
Pp3c7_11300V3.1	0	0	0	0	0	0
Pp3c23_6220V3.1	0	0	0	0	0	0
Pp3c2_5380V3.3	0	0.810772	0	0.757051	0.900248	2.45237
jgi|MorGBAus27b_1|500843|gm1.8643_g	0	0.035301	0.018977	0	0.010314	0.036722
Pp3c7_5300V3.1	0	0	0	0	0	0
Pp3c17_3180V3.6	1.67781	2.07975	2.36838	2.65109	1.86188	1.42435
Pp3c10_1460V3.1	14.6502	13.8939	12.9618	11.7023	8.05271	6.61692
jgi|MorGBAus27b_1|448395|fgenesh1_kg.11_#_466_#_TRINITY_DN8478_c0_g1_i1	0	0	0	0	0	0
Pp3c3_22140V3.2	28.2094	28.1692	42.9857	29.0939	65.0935	169.273
Pp3c7_15950V3.1	10.4601	8.96682	11.7461	11.7585	12.6615	3.94106
Pp3c7_5100V3.23	0	5.31404	9.48489	8.8104	5.77123	0
Pp3c7_26610V3.2	0	0	0	0	0	0
Pp3c7_4358V3.1	0	0	0.693385	0.406923	0.888259	0.416476
Pp3c1_20710V3.1	18.3532	17.7449	17.87	10.1659	10.5929	7.99146
Pp3c4_12750V3.3	0	0	0	0	4.47456	0
Pp3c20_7369V3.1	0.787184	0.28277	0.907692	0.701441	0.562898	0.740839
Pp3c7_17420V3.1	0	0	0	0	0	0
Pp3c13_14500V3.1	1.97938	2.06131	2.02686	2.8572	2.38856	0.684198
Pp3c24_5500V3.1	0	0	0	0	0	13.3051
Pp3c9_5080V3.3	1.64297	0.524387	0	0.443193	0.615241	0.109245
Pp3s52_90V3.1	0	0	0	0	0	0
Pp3s32_68V3.1	0	0	0	0	0	0
Pp3c7_11900V3.2	0	0	0	0	0	0
Pp3c6_28290V3.1	0.902201	1.26559	2.31352	2.90993	7.21482	2.45348
Pp3c16_16750V3.2	2.98898	2.28295	3.57205	4.92536	4.02233	1.01415
Pp3c24_11900V3.1	0.41127	0.148967	0.164226	0	0.67927	0
Pp3c2_20491V3.1	0	0	0	0	0	0
Pp3c25_220V3.1	0.22285	0	0	0	0	0
jgi|MorGBAus27b_1|466503|fgenesh1_kg.45_#_65_#_TRINITY_DN9699_c1_g1_i1	0	0	0	0	0	0
Pp3c20_2710V3.1	0.489353	0	0	0.947611	0.891862	0.862406
jgi|MorGBAus27b_1|492618|gm1.418_g	0	0.829455	1.03743	0.073294	0	3.27513
Pp3c9_25570V3.1	0.791707	0.242993	0.520464	0.121213	0.461279	0
Pp3c16_17210V3.1	4.48169	4.83831	5.32782	1.49422	2.2576	2.73696
Pp3c7_3140V3.1	0	0.017638	0.294041	0	0.336658	0.007602
Pp3c19_23159V3.1	71.4847	55.22	77.387	34.7245	21.3408	68.7531
Pp3c2_19585V3.1	0	0	0	0.152243	0	0
Pp3c2_27070V3.2	0	0	0	0	0	0
Pp3c8_1320V3.1	0.765597	1.30023	1.16801	1.8541	1.57603	1.19703
Pp3c25_14970V3.1	0.45319	0.449209	0.401363	0.198403	1.5272	0
Pp3c22_5660V3.1	368.747	471.979	435.35	161.981	227.053	413.541
jgi|MorGBAus27b_1|425315|fgenesh1_pg.10_#_33	0	0	0	0	0	0
Pp3c7_14470V3.2	0	0	0	0	0	0
Pp3c7_11740V3.1	8.70752	8.03776	8.52034	4.7695	4.00968	3.57329
jgi|MorGBAus27b_1|5857|CE5856_7420	0.047866	0.132938	0.208908	0	0.103716	0.539843
Pp3c21_12290V3.1	13.4078	15.5041	14.9283	10.8064	10.8503	9.00721
Pp3c7_25750V3.1	2.26173	2.14702	1.14006	1.52088	1.95396	0
Pp3c5_3150V3.3	1.65755	4.20749	3.45969	0	4.4866	0.979594
Pp3c15_9140V3.1	8.77153	10.7727	9.83315	10.9624	19.5344	9.2479
Pp3c7_17980V3.2	1.43266	0.490016	0.985273	0.711398	2.10373	1.2185
Pp3c14_16990V3.5	0.02883	0.132003	0.223728	0.055328	0.06504	0
jgi|MorGBAus27b_1|525626|estExt_Genemark1.C_3_t20134	0	0.181287	0.411404	0.071342	0.059589	0.541757
Pp3c20_4860V3.9	0	0	0	0	0	0
Pp3c24_1480V3.1	0	0	0	0	0	0
Pp3c21_11740V3.1	5.41869	2.26905	3.24718	13.6057	14.8703	1.54324
jgi|MorGBAus27b_1|495016|gm1.2816_g	0	0.164732	0.52755	0	0.531728	0
Pp3c7_25600V3.1	33.4992	27.3944	34.9986	46.6782	41.3114	21.1206
Pp3c7_25600V3.4	0.318482	0.203049	0.20369	0.1981	0	0.054422
Pp3c7_3950V3.7	1.163	2.22259	1.35636	0.379315	2.82866	0.184938
jgi|MorGBAus27b_1|492460|gm1.260_g	0	2.07682	0.514309	0.326296	0.98591	0.869984
Pp3c17_9440V3.1	0.107327	0.004627	0.01498	0.026006	0.008111	0.004792
Pp3c7_7420V3.3	4.0393	6.42005	6.54458	4.66867	2.8446	2.50549
jgi|MorGBAus27b_1|439428|fgenesh1_kg.4_#_1064_#_TRINITY_DN5341_c0_g3_i2	0	0.141217	0.744444	0.112957	0	1.0939
Pp3c22_16611V3.1	0.472194	0.241661	0	0.557064	0.216211	0
jgi|MorGBAus27b_1|424283|fgenesh1_pg.7_#_73	0	0.043426	0.046504	0	0	0.007566
Pp3c21_17580V3.1	0	0	0	0	0	0
Pp3c7_14540V3.1	0.333497	0.167407	0.49513	0.073448	0.208635	0.145913
Pp3c18_4371V3.1	0.518419	0	0.49243	1.07462	0	0.865693
Pp3c7_27059V3.1	0	0.261386	0	0	0.239146	0
Pp3c14_22610V3.1	0	0	0	0	0	0
Pp3c11_731V3.2	9.47272	7.55681	9.69518	12.7121	11.7088	5.46661
Pp3c6_6020V3.9	36.0806	38.2142	41.9294	42.6573	37.1986	3.79096
Pp3c3_37740V3.1	0	0	0	0	0	0
Pp3c7_15410V3.1	6.88408	6.68529	7.32315	5.78108	5.4358	6.23459
Pp3c17_16910V3.1	1.43055	0.773715	1.71656	2.94274	3.57457	0.444357
Pp3c7_10800V3.1	3.13557	2.4717	3.15986	2.79039	2.54668	1.04689
Pp3c7_20690V3.5	0.096796	0	0.197334	0.129672	0.041666	0
jgi|MorGBAus27b_1|500705|gm1.8505_g	0	0	0	0	0	0
Pp3c7_20040V3.1	1.15481	0.89395	1.71199	1.86499	1.70345	0.408468
Pp3c2_19950V3.1	2.32191	1.87033	1.95412	3.15554	2.08232	0.900639
Pp3c5_23360V3.1	0	0	0	0	0	0
Pp3c9_3180V3.1	111.356	91.8085	93.5262	145.087	113.067	79.8293
Pp3c7_3680V3.1	0	0	0	0	0	0
Pp3c15_11370V3.1	1.36729	2.25876	0.875804	0.205746	0.541867	0.446269
Pp3c6_17193V3.1	0	0	0	0	0	0
Pp3c3_32160V3.1	1.54028	0.975486	1.84422	2.02828	3.45493	2.16831
Pp3c7_25010V3.1	281.68	319.312	253.887	318.427	342.61	274.071
Pp3c4_21910V3.1	7.79415	6.29985	8.20084	5.95636	1.69546	6.03944
jgi|MorGBAus27b_1|378914|e_gw1.1.409.1	0	0.138528	0.488896	0.027228	0	0.710284
Pp3c26_10310V3.1	0	0	0	0	0	0
Pp3c2_1340V3.2	1.76713	1.1537	1.20636	1.96927	1.96048	0.842435
Pp3c7_15580V3.4	5.89741	4.95016	3.93536	9.50643	10.5451	0.537321
Pp3c18_20310V3.1	2.77346	3.81526	1.73883	3.53866	2.03086	2.63557
Pp3c18_6640V3.1	0	0	0	0	0	9.82448
Pp3c7_2900V3.4	0	3.65783	0	2.0102	0	1.84551
Pp3c25_7600V3.1	0.161625	0.271676	0.312483	0.989442	0.446023	0.240182
Pp3c7_7100V3.1	3.86209	4.11774	4.98082	6.51742	7.36332	1.03646
Pp3c7_5710V3.1	6.77303	6.9961	7.72536	7.2125	6.37305	4.38557
Pp3c10_11150V3.1	0.268631	0.9417	0	0.655918	1.49186	0.035611
Pp3c7_26930V3.1	0.041019	0.057704	0.020046	0.046426	0.072241	0.034084
Pp3c7_1630V3.1	16.7092	14.7556	16.1848	7.67121	4.70167	6.10778
Pp3c2_12310V3.1	0.132738	0.186848	0.239533	0	0.164412	0
Pp3c17_10190V3.8	0	0	0	0	0	0
Pp3c3_27360V3.1	9.08039	7.48832	9.15187	14.0667	12.3953	7.52187
Pp3c6_28540V3.8	0	1.65457	1.05632	2.52164	2.28435	0.077044
Pp3c22_6520V3.1	2.96334	1.73897	3.07536	3.6301	2.84527	1.19531
Pp3c7_2321V3.1	0.265476	0	0	0	0.328824	0
Pp3c14_20750V3.1	5.17723	3.99827	5.24426	7.32366	6.50847	2.37908
jgi|MorGBAus27b_1|275503|CE275502_485	0	0	0	0	0	0.006772
Pp3c3_17350V3.1	0	0	0	0	0.492955	0
jgi|MorGBAus27b_1|114973|CE114972_2337	0	0.043012	0.066306	0	0	0.142298
Pp3c4_12100V3.1	0	0.016436	0.17994	0.066135	0.086578	0.124452
Pp3c22_2370V3.1	12.2263	10.7099	13.0623	13.7786	14.5487	12.3088
Pp3c7_22870V3.1	14.5462	11.4223	10.5949	27.8734	21.1858	3.97642
Pp3c5_4170V3.1	3.02321	1.30022	1.09292	5.1422	6.02722	1.74729
Pp3c7_1530V3.1	15.0298	13.3061	19.8927	23.7238	23.1664	9.01435
Pp3c1_3490V3.1	4.88416	4.79485	4.42566	3.87952	5.83671	2.5849
Pp3c7_12270V3.1	141.26	136.341	149.957	169.698	178.329	162.168
Pp3c4_370V3.2	0.068715	0.163545	0.177515	0.09782	0.531491	0.031495
Pp3c1_34590V3.1	0	0	0	0	0	0
Pp3c27_7380V3.2	1.60784	1.50582	1.49266	3.14437	1.06343	0.112852
Pp3c13_12520V3.2	19.2521	12.3091	22.7139	14.6886	6.28548	15.1486
Pp3c24_8830V3.4	0	1.24321	1.25391	0	2.94816	0
Pp3c22_16570V3.1	0.112957	0.15054	0	0.566615	0.280004	0
Pp3c8_14490V3.1	0	0	0	0.400196	0	0.504989
Pp3c7_26350V3.1	0	0	0	0	0	0
Pp3c7_22540V3.1	0	0	0	0	0	0
jgi|MorGBAus27b_1|436223|fgenesh1_kg.2_#_1563_#_TRINITY_DN4454_c1_g1_i1	0	0.104244	0	0	0	0.111329
Pp3c10_23750V3.3	0	0	0	0	0	0
Pp3c13_24280V3.1	0.405138	0.807599	1.20561	0.46815	0.566337	0.273914
Pp3c20_520V3.2	0	0	0	0	0	0
Pp3c7_6050V3.1	0.097564	0.036166	0	0.080193	0.082044	0.079932
Pp3c3_31860V3.2	0.421739	1.1824	1.10319	0	0.850482	1.03645
Pp3c7_23670V3.2	1.35064	0.483215	1.11633	1.26478	1.56376	0
Pp3c7_25570V3.1	1.06544	1.30921	0.696701	0.051798	0.102977	1.0052
Pp3c7_7490V3.1	1.78149	1.47721	1.75979	0.996921	2.69316	2.00599
Pp3c4_7130V3.1	1.72735	1.72725	1.04008	0.712114	1.48043	2.49885
Pp3c3_23900V3.1	0	0	0	0	0	0
Pp3c4_3160V3.1	3.10923	1.4805	2.31128	4.37442	7.69824	1.87414
Pp3c7_130V3.3	1.85035	1.84575	0.338891	7.89213	4.7985	3.14226
Pp3c8_11160V3.1	5.27489	4.23389	4.17276	4.4959	5.27414	1.94224
Pp3c7_20460V3.1	13.0513	10.4717	11.9156	14.5049	9.59248	0.566515
Pp3c7_3990V3.3	0	0	0	0	0	0
jgi|MorGBAus27b_1|425522|fgenesh1_pg.10_#_240	0	0.035629	0.123417	0	0	0.179505
Pp3c7_23490V3.1	2.97642	2.35485	4.78434	9.07193	7.71359	0.315157
Pp3c7_20890V3.1	4.77623	4.59857	5.16275	5.24776	4.69161	2.09544
Pp3c12_26080V3.4	0	0	0	0	0	0
jgi|MorGBAus27b_1|465514|fgenesh1_kg.41_#_154_#_TRINITY_DN1003_c0_g1_i1	0	0.016637	0.067419	0	0	0.042997
jgi|MorGBAus27b_1|497166|gm1.4966_g	0	0	0	0	0	0
Pp3c4_13580V3.3	6.12981	50.4419	4.06013	9.28924	31.7725	38.9169
Pp3c7_7790V3.2	0.174916	0.738565	0	1.11962	0.684528	0.538703
Pp3s34_570V3.1	0	0	0	0	0	0
Pp3c7_20440V3.1	0	0	0	0	0	0
Pp3c22_20080V3.3	5.30082	0	3.15889	3.89469	0	2.5874
Pp3c26_1890V3.1	0	0.066376	0.130364	0.217874	0.177521	0
Pp3c4_24930V3.1	0	0	0	0	0	0
Pp3c17_15980V3.1	0.241738	0	0	0.275535	0	0
Pp3c20_17410V3.1	5.79025	4.12958	5.11253	5.5928	5.25207	1.06864
Pp3c7_5050V3.1	0.087778	0	0.506242	0.17895	0.195975	0.062979
Pp3c7_8510V3.1	8.84262	7.15875	8.65277	9.46041	9.19132	3.11801
Pp3c3_3880V3.2	3.3107	4.23317	3.37117	1.64978	1.93203	2.10823
Pp3c4_16020V3.1	0	0	0	0	0	0.219638
Pp3c9_11330V3.1	10.3484	7.93251	10.161	9.13777	8.57918	3.73776
Pp3c7_5320V3.1	4.08765	3.47349	2.96262	2.51737	2.092	4.07109
jgi|MorGBAus27b_1|423001|fgenesh1_pg.4_#_146	0	0.032539	0	0	0.028566	0.035175
Pp3c4_21260V3.14	0	0	0	0	0	0
Pp3c7_18750V3.1	52.6202	42.4155	67.2278	94.3187	79.1369	42.413
jgi|MorGBAus27b_1|500768|gm1.8568_g	0	0	0	0	0	0
Pp3c7_24150V3.1	2.41304	2.78546	3.03251	2.96244	4.57958	0.301856
Pp3c7_20910V3.2	0	0	0	0	0	0
Pp3c7_16170V3.2	0	0	0	0	0	0
Pp3c25_5330V3.1	2.42199	2.11051	2.32374	1.64461	2.22653	1.58074
jgi|MorGBAus27b_1|499444|gm1.7244_g	0	0.301218	0.171031	0	0.037746	0.911399
Pp3c7_25000V3.1	0.20092	0.272273	0.323384	0.276122	0.257591	0.207424
Pp3c2_23470V3.1	0	0	0	0	0	0
Pp3c24_4430V3.2	0	0	0	0	0	0
Pp3c7_13060V3.3	2.22309	1.88427	2.44365	2.37568	1.56124	1.56812
Pp3c7_17950V3.1	17.6963	15.9634	15.6062	15.3172	8.3872	8.65345
Pp3c19_5030V3.1	2.71413	4.29354	3.65668	1.18419	2.29057	2.20107
Pp3c7_10610V3.3	0	0	0	0	0	0
Pp3c15_15290V3.12	0	0	0.038715	0.143159	0	0
Pp3c7_10610V3.7	0	0	0	0	0	0
Pp3c22_13860V3.1	10.8777	13.5914	12.3728	11.2437	9.37212	7.96141
Pp3c24_8970V3.1	0	0	0	0	0	0
jgi|MorGBAus27b_1|435388|fgenesh1_kg.2_#_728_#_TRINITY_DN4030_c1_g1_i1	0.004079	0.013439	0.007991	0	0.004281	0.008749
Pp3c24_7300V3.2	0	0	0	0	0	0.087485
Pp3c27_4900V3.4	0	0	0	0.381502	0	0
Pp3c7_21030V3.2	0	0	0	0	0	10.7423
Pp3c16_10870V3.5	0	0	0	0	0	0
Pp3c7_22140V3.2	0	0	0	0	0	0.042775
Pp3c19_9550V3.2	4.2032	1.0275	2.20158	2.48439	4.07235	3.31228
Pp3c1_10860V3.3	0.766512	1.0427	1.12706	0.732639	1.0144	0.313657
Pp3c14_9870V3.1	0	0	0	0	0	0
Pp3c27_290V3.3	24.5872	24.6206	25.1595	21.438	15.9679	11.425
Pp3c4_17150V3.1	6.69106	7.27644	7.78409	8.17675	7.65913	3.50392
Pp3c7_22140V3.1	0	0.046775	0	0	0.082214	0
Pp3c3_9110V3.3	0.730148	0	1.45303	0	1.55938	0.137294
Pp3c7_60V3.2	0	0.545781	1.23476	0	0	0
Pp3c1_15680V3.1	5.05702	4.22418	5.27318	4.42616	4.74524	0.865325
Pp3c13_11640V3.1	0.346773	0.480152	0.427689	1.0663	0.599847	0.183476
Pp3c7_22190V3.1	0	0	0	0	0	0
Pp3c11_5760V3.5	0	0	0	0	0	5.60694
Pp3c27_5708V3.1	1.10211	0.22526	0.477614	1.32515	1.04128	0
Pp3c10_14060V3.4	0.539169	0.620998	0	0.856139	0.765117	0
Pp3c10_910V3.3	5.71358	5.16762	4.08182	6.13951	3.74387	0.815273
Pp3c7_24510V3.1	0	0	0	0	0	0
Pp3c7_6350V3.2	1.72274	1.28986	1.38769	0	0	1.60417
jgi|MorGBAus27b_1|260385|CE260384_205	0	0	0	0	0	0
Pp3c7_80V3.1	7.16685	5.56174	5.52146	9.46485	6.49938	1.07523
Pp3c5_28580V3.1	0	0	0	0	0	0
Pp3c12_11530V3.1	23.834	23.4842	23.7286	20.3982	25.7603	24.6257
Pp3c6_8040V3.1	1.72004	1.27242	1.69752	3.466	3.08325	0.593685
jgi|MorGBAus27b_1|146107|CE146106_11541	0.029087	0.096508	0.142119	0	0	0.417559
Pp3c19_1340V3.1	0	0.129576	0.357855	1.01632	0	0.366117
Pp3c13_13930V3.1	8.47933	6.7794	8.80531	9.0608	9.68729	8.40848
Pp3c19_22480V3.1	17.9856	18.128	16.7063	25.8433	25.4739	12.3883
Pp3c7_10630V3.1	5.76718	5.10575	6.71006	6.50733	5.45247	2.74684
Pp3c1_7300V3.7	0	0	0	0.308781	0	0
Pp3c2_280V3.1	0	0	0	0	0	0
Pp3c6_7590V3.9	0	0	0	0	0	0
Pp3c2_24440V3.1	0	0	0	0	0	0
Pp3c7_25200V3.2	21.2582	18.2051	24.2645	26.6174	32.4966	22.4429
Pp3c8_25270V3.2	0	0	0	0	2.84962	0.459768
Pp3c7_2140V3.1	1.46616	1.68373	2.40648	2.66724	3.15869	1.02803
Pp3c14_16820V3.1	0	0	0	0	0	0
Pp3c10_25450V3.3	35.055	120.592	98.3109	73.3951	138.313	424.869
Pp3c14_13420V3.1	6.07199	5.46684	5.75121	6.80914	6.05888	0.787473
Pp3c7_8630V3.16	0	0.945438	0.870457	2.11794	0	0
Pp3c18_11020V3.5	0.024864	0	0	0	0	0
Pp3c6_9670V3.1	0	0	0	0	0	0
Pp3c18_17430V3.2	0	0	13.3983	0	0	1.7139
jgi|MorGBAus27b_1|463841|fgenesh1_kg.37_#_65_#_TRINITY_DN12365_c1_g1_i1	0	0.016111	0	0	0	0.033787
Pp3c19_10080V3.5	0	0	0	0	0	10.3783
Pp3c21_10640V3.1	115.768	104.643	130.532	94.7055	55.3544	92.184
Pp3c7_6340V3.1	0.183447	0.33882	0	0	0	0
Pp3c25_6580V3.1	170.052	234.486	207.185	105.8	139.647	292.99
Pp3c5_7990V3.1	8.66758	7.90352	9.02071	9.34951	6.1624	6.02411
Pp3c7_2300V3.1	3.72865	3.66867	2.17591	1.27289	1.35155	1.77563
Pp3c11_24700V3.1	5.95977	5.97438	6.58054	6.4173	6.79898	4.93492
Pp3c7_5310V3.1	0	0	0	0	0	0
Pp3c16_2800V3.2	0	0.384521	0	0	0	2.61839
Pp3c17_6390V3.3	1.0242	0	0	0	0	1.48551
Pp3c20_20430V3.1	5.08292	6.04267	6.30344	3.93424	3.82757	3.6631
jgi|MorGBAus27b_1|407266|estExt_Genewise1.C_540054	0.014622	0.198488	0.357227	0.012406	0.015462	0.465533
Pp3c7_26390V3.1	17.5144	20.7834	29.333	19.9737	33.2989	28.2882
Pp3c15_22000V3.1	12.0912	8.88664	8.25428	22.5424	18.8179	0.490667
Pp3c7_22470V3.16	0	0	0	0	0.398469	0
Pp3c26_14100V3.1	0	0	0	0	1.22261	0
Pp3c7_22470V3.26	0	0.091713	0	0.190682	0.250651	0
Pp3c8_20630V3.4	0	0.237024	0	0	2.0546	0
Pp3c3_34840V3.1	7.97139	6.30164	9.68901	8.39044	9.61316	7.80854
jgi|MorGBAus27b_1|424680|fgenesh1_pg.8_#_80	0	0.042182	0	0	0	0.022318
Pp3c15_8680V3.2	0.577575	0.598194	0.763744	0.375631	0.444261	0
Pp3c7_12210V3.1	3.93397	3.50261	4.62068	3.13162	3.7786	2.32673
Pp3c7_7090V3.1	6.93387	7.48176	8.05798	7.15969	6.7101	4.46749
Pp3c7_5900V3.2	7.81196	11.4615	12.2565	12.1673	13.3922	2.87734
Pp3c3_28840V3.1	1.22236	0.283184	0.655929	0.940963	0.780664	0.293824
Pp3c11_7220V3.1	0.321189	0.514412	0.857684	0.343824	0.450903	0.21392
Pp3c9_10240V3.1	0	0	0	0	0	0
Pp3c3_35410V3.1	0	0.230874	0.65376	0	0	0
Pp3c7_5900V3.9	0.202897	0.086567	0.607928	0.582213	1.37989	0
Pp3c7_5140V3.3	2.08046	3.36949	2.53149	6.98107	7.87888	0.320324
Pp3c5_26550V3.9	0	0	0.032284	0	0	0
Pp3c24_6340V3.1	6.67248	6.17011	6.23308	6.80831	6.43915	4.28687
Pp3c9_3218V3.1	0	0	0	0	0	0.214524
jgi|MorGBAus27b_1|429018|fgenesh1_pg.28_#_86	0	0	0	0	0	0
Pp3c7_24320V3.2	0.880406	0	1.94383	0	0	0.236594
Pp3c6_14300V3.1	0.072662	0	0	0	0	0
Pp3c24_15150V3.1	3.74116	9.64746	7.09685	10.5926	9.92209	10.3381
Pp3c17_4050V3.1	33.4683	36.989	39.236	31.574	33.8942	19.5147
Pp3c7_24320V3.1	17.5583	18.3259	19.4381	18.6457	13.8671	18.0201
Pp3c23_16280V3.1	0.008367	0.012566	0.004094	0.003562	0.026423	0.005166
Pp3c7_23790V3.1	0.439931	0.470131	0.577132	0.836283	0.791128	0.359137
jgi|MorGBAus27b_1|450578|fgenesh1_kg.13_#_942_#_TRINITY_DN656_c0_g2_i1	0	0.507629	0.843957	0	0	1.15254
Pp3c24_13420V3.1	6.50826	6.48809	6.95795	6.87214	6.41094	2.95275
Pp3c12_10870V3.1	23.1409	13.3093	19.0068	21.1587	21.3507	25.0138
Pp3c7_25660V3.1	560.054	591.158	605.082	536.96	601.777	545.152
Pp3c14_3370V3.1	4.0962	3.80817	4.32054	3.19913	1.69146	2.42728
Pp3c13_18090V3.1	0	0	0	0.025776	0	0
Pp3c7_26620V3.1	0	0	0	0	0	0
Pp3c15_15340V3.3	0	0	0	0.527798	0	0
Pp3c17_21730V3.1	0.335916	0.225704	0.311875	0.491121	0.57908	0.116684
Pp3c7_26620V3.5	0.43365	0.366799	0.449201	0	0.135645	0.612214
Pp3c24_9420V3.1	0	0	0	0	0	0
Pp3c2_34120V3.1	39.3516	27.5165	29.2776	50.8044	37.6288	15.6749
Pp3c4_31990V3.1	0	0	0	0	0	0
Pp3c24_4320V3.4	0	0	0	0	0	0
Pp3c7_4820V3.1	14.7843	12.8462	11.871	10.6356	15.0833	18.3572
Pp3c19_9737V3.1	0	0.105122	0.405475	0.223526	0	0
Pp3c23_5850V3.1	0	0.294657	0.324107	0.747075	1.68436	0.285487
Pp3c23_9920V3.1	0	0	0	0	0	0.038197
Pp3c10_19590V3.2	0	0	0	0	0	0
Pp3c7_25180V3.1	5.27951	5.94815	7.35218	8.55281	7.79722	1.4941
Pp3c16_10060V3.1	8.03121	6.54836	4.68426	19.6799	17.7329	3.03309
Pp3c27_8320V3.1	0	0	0	0	0	0
jgi|MorGBAus27b_1|217857|CE217856_3432	0	0.033342	0.054228	0	0	0.065537
Pp3c7_6630V3.2	0.85184	0.417558	0.893037	0.918514	1.17977	0.119473
Pp3c19_10730V3.1	0	0	0	0	0	0
Pp3c20_8320V3.2	2.42921	0	0	0	1.95909	0
Pp3c7_6630V3.7	0	0.135279	0	0.172254	0.146052	0.038016
Pp3c11_21830V3.4	0	0	1.49266	0	0	0.183675
Pp3c7_14130V3.1	4.02242	2.92654	5.86975	2.59993	5.92369	0
Pp3c7_14130V3.2	2.34424	2.93427	0	2.84132	0	0.094018
Pp3c17_10480V3.5	0	0	0	0	0	0
Pp3c10_1627V3.1	2.44703	0	0.171386	0.375184	1.04037	0.313427
Pp3c7_2170V3.1	29.4485	23.4552	29.8744	35.9802	35.2589	25.8609
Pp3c3_29500V3.1	3.19291	3.31623	3.32637	3.0955	3.26602	1.25154
Pp3c14_11380V3.1	0	0	0	0.392057	0.258754	0.639557
Pp3c7_7780V3.1	0	0	0	0	0	0
Pp3c2_8860V3.1	0	0.126769	0	0	0	0
Pp3c13_19890V3.1	0.150906	0.071212	0.181795	0.061936	0.29206	0.079199
Pp3c7_6480V3.1	7.36187	11.5659	10.4623	6.28221	7.74619	23.0285
jgi|MorGBAus27b_1|431038|fgenesh1_pg.51_#_62	0	0	0	0	0	0
Pp3c7_4170V3.1	4.50887	4.21545	4.20839	5.27819	5.30935	2.34182
Pp3c20_16680V3.1	13.4667	14.3802	14.2101	7.75178	9.36523	9.24877
Pp3c3_19490V3.1	27.6911	25.2203	27.4251	30.6655	28.5671	9.4552
Pp3c7_8076V3.7	0	0	0	0	0	0
jgi|MorGBAus27b_1|432788|fgenesh1_kg.1_#_638_#_TRINITY_DN5062_c1_g2_i1	0	0.0749	0.242446	0	0.016411	0.174549
Pp3c18_13680V3.2	4.77301	2.44869	1.73303	0.827976	1.91594	0
Pp3c7_8076V3.6	0.754546	1.19949	1.62124	0.890237	0	0
jgi|MorGBAus27b_1|247177|CE247176_166	0	0.039989	0.066203	0	0	0.036381
Pp3c22_6000V3.3	26.4023	41.7233	56.7896	42.3043	58.2488	24.1796
Pp3c2_18710V3.1	0	0	0.017874	0.010817	0.063207	0
Pp3c19_12230V3.1	51.557	51.7722	54.6639	52.9744	54.3601	49.8175
Pp3c14_9639V3.1	0.540061	1.08539	0	0	0	0.352719
jgi|MorGBAus27b_1|501167|gm1.8967_g	0	0.144316	0.22974	0	0	0.250663
Pp3c13_1721V3.1	11.2347	7.52585	10.5744	12.9564	12.5352	4.02923
Pp3c7_16740V3.1	0.351322	0.337058	0.316013	0.239109	0.173007	0.37088
Pp3c7_3280V3.1	6.04019	7.38459	8.07448	8.21849	8.81638	10.8033
