Name	CUTOZ	CUTPA	CUTPB	CUTPC	CUTPG	CUTPH
Pp3c23_5572V3.1	0	0	0.099068	0.130729	0	0
jgi|MoeNVP64_1|334235|fgenesh1_kg.3_#_471_#_TRINITY_DN7950_c1_g3_i3	0	0	0	2.54185	1.74512	9.87743
Pp3c27_3720V3.1	3.77412	4.6176	3.73601	5.64526	4.44785	1.78122
jgi|MoeNVP64_1|297966|estExt_Genewise1.C_140208	0	0	0	0.082523	0.346457	1.46343
Pp3c10_3250V3.3	0	0	0.633792	2.33522	0	0.918245
Pp3c1_21510V3.1	5.72515	7.40986	6.34201	6.0652	7.00814	2.42453
Pp3c1_6510V3.1	0	0	0	0	0	23.9474
Pp3c19_1330V3.1	1.58614	2.32298	3.77819	2.84114	0	0.791075
jgi|MoeNVP64_1|416531|estExt_fgenesh1_pg.C_13_t10371	0	0	0	0	0.023238	0
Pp3c9_11530V3.1	0	0	0	0	0	0
Pp3c10_15650V3.1	7.88294	9.40766	8.01612	9.72882	9.47181	6.43214
Pp3c18_21350V3.1	26.5842	27.9435	23.0524	30.2149	78.7301	25.8208
Pp3c1_7220V3.1	0.825789	0.7662	0	0.465341	0.116352	0.065442
Pp3c10_15710V3.7	0.191725	0	0.044873	0.061102	0.103587	0
Pp3c2_19740V3.1	0	0	0	0	0	0
Pp3c7_5929V3.7	0	0	0	0	0	0
Pp3c19_19340V3.1	7.94847	7.50726	7.15756	6.32177	7.80874	3.3199
jgi|MoeNVP64_1|127154|CE126633_751	0	0	0	0.055915	0	0.132956
Pp3c1_22950V3.12	0	2.75611	0	0	0	0
Pp3c22_8800V3.1	21.7061	23.7134	25.0282	26.5919	26.1928	13.3432
jgi|MoeNVP64_1|344933|fgenesh1_kg.9_#_158_#_TRINITY_DN5614_c0_g1_i1	0	0	0	0.28235	0.210886	1.70932
jgi|MoeNVP64_1|282629|e_gw1.14.447.1	0	0	0	0.120052	0.468953	0.535773
Pp3c14_13560V3.15	0.064686	0	0	0.211932	0.103517	0.025042
Pp3c10_25090V3.1	158.114	152.868	143.899	130.194	94.0865	134.148
jgi|MoeNVP64_1|62577|CE62056_760	0	0	0	0.035881	0.036584	0.164964
Pp3c22_4730V3.1	17.8373	19.1245	15.7224	14.1592	25.7374	7.05723
Pp3c22_12960V3.1	9.47887	7.34244	10.5619	10.1253	11.8662	1.5231
Pp3c9_4450V3.1	24.9768	21.4153	21.788	21.6405	29.2285	7.27569
Pp3c2_3180V3.1	25.321	21.2606	22.0886	19.6773	14.6395	15.9965
Pp3c11_18470V3.3	0.020767	0	0	0	0	0
Pp3c4_8810V3.2	0.524037	0	0	0.569137	0.449635	0
Pp3c8_13080V3.1	0	0	0	0	0	0
Pp3c19_740V3.1	0	1.3073	0	0	0	0
Pp3c22_3770V3.1	43.9994	41.2629	34.3464	33.4808	44.5422	23.1933
Pp3c24_2860V3.1	0	0	0	0	0	0
Pp3c1_3990V3.1	2.04776	1.81341	1.52978	1.61785	2.07809	0.486879
Pp3c21_18770V3.1	0.559655	0.571333	0.444472	0.498044	0.656929	0.242412
jgi|MoeNVP64_1|365874|gm1.5178_g	0	0	0	0	0	0
Pp3c18_19520V3.1	7.95512	9.79028	9.30757	10.5733	15.9885	2.92727
Pp3c15_6610V3.5	0	0.286924	0	0.519768	0.137971	0.320013
Pp3c9_2410V3.1	1.09981	1.3049	2.04446	1.02362	0	1.13905
Pp3c4_5240V3.1	8.45933	8.59977	8.48192	8.75336	13.1158	4.03999
jgi|MoeNVP64_1|400053|MIX7299_4_27	0	0	0	0	0	0
Pp3c24_9990V3.3	4.54256	3.90051	4.61405	3.52192	7.08233	0.736011
Pp3c2_260V3.2	4.13445	3.11119	5.22243	6.97905	9.71684	3.28055
Pp3c10_2220V3.2	0	0	0	0	0	3.354
Pp3c22_9260V3.1	11.5562	13.5585	11.8748	12.8928	15.3998	5.05419
Pp3c19_3430V3.1	0.344086	0.233329	1.04154	1.17679	0.307954	2.55217
Pp3c22_9152V3.1	0	0.168866	0	0.44798	0	0
jgi|MoeNVP64_1|102337|CE101816_55	0	0	0	0	0	0.132454
Pp3c17_13560V3.2	0	0	0	0	0	0
Pp3c22_1400V3.2	0	0	0	0	0	0
Pp3c17_3830V3.2	1.69213	3.57189	3.95957	3.10727	7.2225	0.552673
Pp3c4_7230V3.1	0	0	0	0	0	0
Pp3c7_26970V3.1	4.77005	6.31839	6.39162	9.7326	10.5982	3.10594
Pp3c21_18580V3.2	0.142275	0	0	0	0	0
Pp3c17_23650V3.1	6.62731	2.17557	8.69308	5.17702	6.27073	2.63826
jgi|MoeNVP64_1|272027|e_gw1.2.559.1	0	0	0	0.091006	0.325753	1.27897
Pp3c3_35949V3.2	0	0	0	0	0	0
Pp3c26_13620V3.1	6.79866	8.34968	9.76508	5.99613	4.6296	10.1689
Pp3s62_10V3.5	1.14264	0.20929	0.097952	1.64881	0.443132	0
Pp3c22_5850V3.2	0	0	0	0	0	0
Pp3c16_19090V3.10	4.40554	1.44359	2.47022	0.789391	2.37112	0.036783
Pp3c5_17710V3.1	0	0	0	0	0	0
Pp3c18_16190V3.1	20.5313	21.3452	16.7912	18.4889	30.1577	8.94248
Pp3c7_23020V3.1	3.82598	4.49041	4.55835	15.2468	22.2458	5.6438
Pp3c4_20740V3.1	53.6807	44.6285	46.4772	49.5586	62.3759	33.6632
Pp3c23_14840V3.2	7.01295	8.7984	13.6637	15.7846	24.2859	6.71687
Pp3c15_24290V3.15	0	0	0.577676	0.574633	1.07588	0
Pp3c4_17019V3.2	0.157189	0	0.145555	0	0	0
Pp3c22_9158V3.1	1.9412	4.57915	5.45138	4.30495	2.10915	0.523483
jgi|MoeNVP64_1|377104|estExt_Genemark1.C_3_t20172	0	0	0	0	0.058216	0.060315
Pp3c6_26920V3.1	3.32686	3.17259	3.25321	3.86284	5.2453	2.36299
Pp3c26_630V3.5	7.36456	3.88707	6.93909	4.00671	5.07549	8.84948
Pp3c1_20980V3.1	0	0	0	0	0	5.94089
Pp3c22_16460V3.1	5.59657	7.82732	7.13365	6.68645	9.887	4.3598
Pp3c24_19150V3.4	3.85264	0	2.13891	0	7.33566	1.50927
Pp3c27_7260V3.3	2.21439	0.564781	1.49019	3.64107	2.13309	1.49953
jgi|MoeNVP64_1|331398|fgenesh1_kg.2_#_200_#_TRINITY_DN4062_c0_g2_i1	0	0	0	0.615624	0.390218	5.55043
Pp3c22_1440V3.5	2.0447	2.54536	1.86661	3.23589	3.60405	1.08658
Pp3c4_5148V3.2	0	0	0	0	0.133054	0.284176
Pp3c4_17980V3.1	0	0	0	0	0	0
Pp3c22_12945V3.1	8.25894	7.97799	8.57119	10.0389	11.759	4.94087
Pp3c7_24840V3.1	0.502929	0.245006	0.870485	0.368974	0.246094	0.51192
jgi|MoeNVP64_1|348794|fgenesh1_kg.11_#_841_#_TRINITY_DN6230_c0_g1_i1	0	0	0	0.972175	0.637455	4.52304
Pp3c10_11170V3.4	0	0	0	0	0	0
Pp3c2_19110V3.1	0	0	0	0.305481	0	0.544836
jgi|MoeNVP64_1|95746|CE95225_285	0	0	0	0	0	0
jgi|MoeNVP64_1|286133|e_gw1.25.43.1	0	0	0.026642	0.04435	0.130892	0.661331
Pp3c5_15100V3.1	7.57129	8.78747	7.58184	8.24568	9.8263	1.30677
jgi|MoeNVP64_1|277928|e_gw1.7.240.1	0	0	0	0	0.056156	0.295546
Pp3c22_17300V3.2	0.095476	0.11398	0.248175	0	0	0
Pp3c24_4900V3.5	6.83347	5.08456	2.55189	3.59921	6.49336	0
Pp3c22_17930V3.1	114.784	126.928	94.0016	90.1732	85.3825	28.2997
jgi|MoeNVP64_1|349268|fgenesh1_kg.11_#_1315_#_TRINITY_DN1435_c0_g1_i1	0	0	0	0	0	0
jgi|MoeNVP64_1|276061|e_gw1.5.833.1	0	0	0	0	0	0
jgi|MoeNVP64_1|169269|CE168748_2235	0	0	0	0.1713	0.150042	0.696602
Pp3c17_6430V3.1	2.4705	2.55754	2.33564	3.00357	2.4798	0.733986
jgi|MoeNVP64_1|335634|fgenesh1_kg.3_#_1870_#_TRINITY_DN7911_c1_g3_i1	0	0	0	0	0	0
Pp3c2_27110V3.1	15.7591	15.0355	14.6106	11.4303	10.575	7.14797
Pp3c19_14700V3.1	0	0	0	0	0	0
Pp3c22_13330V3.1	0	0.109347	0.684298	0	0.536419	0.211367
Pp3c10_8190V3.3	0.346865	0.255072	0.543576	0.172179	0.725265	0.772456
jgi|MoeNVP64_1|328748|fgenesh1_kg.1_#_590_#_TRINITY_DN3272_c0_g1_i1	0	0	0	1.62573	1.10287	9.78786
Pp3c3_29680V3.2	0	0	0	0	0	0
Pp3c22_7700V3.3	10.0062	5.01387	9.97096	8.35786	4.85881	12.8071
Pp3c10_16350V3.2	0.976657	1.31021	1.19938	1.14784	0	0
Pp3c3_16760V3.1	0.817478	0.987999	0.66371	0.821544	0.611168	0.212801
jgi|MoeNVP64_1|358893|fgenesh1_kg.22_#_169_#_TRINITY_DN477_c0_g1_i1	0	0	0	0.108007	0.135956	0.674029
Pp3s177_18V3.1	0	0	0	0	0	0
Pp3c9_15090V3.1	0.281739	0.378371	0.320173	0.419441	0.661085	0.231626
jgi|MoeNVP64_1|342569|fgenesh1_kg.7_#_1449_#_TRINITY_DN5602_c0_g2_i1	0	0	0	0.303341	0.369967	2.04434
Pp3c10_20490V3.1	0	0	0	0	3.81335	0
Pp3c22_12740V3.4	3.97727	1.66605	0.539108	0	4.74513	0
Pp3c3_11980V3.2	8.16378	6.60529	3.9261	6.96095	8.27131	1.8184
Pp3c12_17350V3.1	0.892178	1.49526	0.444301	0.23879	0	0
Pp3c22_12740V3.1	12.2703	12.9193	14.7543	32.7911	58.6208	17.1573
Pp3c16_15020V3.1	0	0	0	0	0	0
Pp3c22_12010V3.1	0.779787	1.02936	1.79713	0.795192	1.59926	0.100841
Pp3c2_16080V3.12	1.45186	0.119705	0.858734	0.958367	0	0.075661
Pp3c24_15800V3.2	2.11604	1.07409	1.45974	2.83524	2.10408	1.10029
Pp3c5_25700V3.1	11.8676	12.9751	12.9393	16.2598	17.8423	6.38321
Pp3c7_24650V3.1	133.532	122.068	124.269	112.434	80.1267	64.7671
Pp3c10_18390V3.1	0	0	0	5.42244	0	1.53847
Pp3c4_19370V3.1	13.7729	17.8619	13.3036	15.113	21.5794	8.69099
Pp3c9_15160V3.1	1.71487	1.73743	2.0383	0	1.00506	0.560882
Pp3c2_3490V3.1	63.1785	69.4448	59.5306	62.4568	99.0349	29.629
Pp3c3_20850V3.2	1.62039	1.65366	1.86369	1.04289	1.32496	0.390425
Pp3c22_1680V3.1	5.55719	4.58488	4.38215	5.963	6.77197	1.0287
Pp3c9_18590V3.4	2.69938	4.37221	1.98275	2.03811	4.71997	1.24619
Pp3c12_5220V3.1	14.8892	12.3001	11.8143	12.4065	9.08913	4.41094
Pp3c22_9950V3.1	7.33533	7.8696	5.91898	2.93683	8.44771	3.24757
jgi|MoeNVP64_1|323270|fgenesh1_pg.10_#_309	0	0	0	0	0	0
jgi|MoeNVP64_1|317160|fgenesh1_pg.2_#_170	0	0	0	0	0	0
jgi|MoeNVP64_1|294738|estExt_Genewise1.C_9_t10435	0	0	0	0.349702	0.191607	1.50933
Pp3c26_871V3.1	0.350797	0	0.163636	0	0	0
Pp3c21_20749V3.1	0	0	0	0	0	0
Pp3c22_12920V3.1	6.80401	9.06574	6.9277	8.95992	13.7203	3.48201
Pp3c12_5060V3.1	0	0	0.168256	0	0.187204	0
Pp3c4_14550V3.7	0	0	0	7.90054	0	35.9267
Pp3c3_11840V3.2	23.823	29.6132	25.3549	28.5941	46.651	3.13835
Pp3c5_12930V3.4	0.587431	0	0.549027	0	1.50503	0.218849
Pp3c22_22830V3.2	0	0.05218	0	0	0	0
Pp3c7_21388V3.1	0	0	0.067847	0	0.097397	0.060261
Pp3c10_10220V3.1	115.566	173.839	131.093	134.634	213.306	33.5415
Pp3c14_25130V3.1	69.5799	73.1434	102.678	68.8191	38.1331	63.8674
Pp3c9_15160V3.4	0	0	0	0	0	0
Pp3c22_5040V3.1	0	0	0	0	0	0
Pp3c4_10940V3.1	8.5542	9.67503	8.76335	8.30752	13.9574	1.38885
Pp3c21_170V3.1	0.057497	0	0.248317	1.37213	0.781436	0.186505
Pp3c10_4130V3.15	0	0	0	0	0	0
jgi|MoeNVP64_1|142007|CE141486_552	0	0	0	0.089363	0.054674	0.376392
Pp3c25_1160V3.1	14.6477	18.2917	13.9905	14.1446	20.0672	7.4984
Pp3c21_10100V3.2	0.152942	0.193951	0	0.244136	0	0.165028
Pp3c21_10100V3.1	4.28601	5.17611	4.2272	3.75548	10.3428	0.362604
Pp3c9_8140V3.2	0	0	0	0	0	0
Pp3c22_14220V3.3	0	0.153916	0	0	0	0
Pp3c4_20640V3.1	2.73222	3.53612	2.246	3.64495	3.00903	1.06444
Pp3c8_23440V3.1	0	0	0	0	0	0
Pp3c19_15690V3.1	10.5183	11.8191	12.2581	12.5053	12.5279	7.12035
Pp3c2_36090V3.1	8.4821	7.92891	8.49005	8.5549	13.9331	7.57921
Pp3c10_25350V3.1	0	0	0	0	0	0
Pp3c20_6570V3.2	2.46953	2.56828	2.33146	2.13394	3.9367	0
Pp3c22_8320V3.1	0	0	0	0	0	0
Pp3c11_23410V3.1	0	0	0.03987	0.18607	0.05517	0
Pp3c7_7990V3.7	0	0	0	0	0	0
Pp3c9_24430V3.6	0	0	0	0	0	24.4669
Pp3c1_28260V3.1	2.94906	4.02894	3.53749	3.65768	3.65884	0.937762
Pp3c15_60V3.1	1.85778	2.39617	2.1593	1.22645	2.75856	0
Pp3c4_17040V3.4	0	0	0	0	0	0
Pp3c6_14760V3.1	2.27232	1.5329	2.25161	0.683404	1.04571	0.046319
Pp3c10_19590V3.3	2.64708	0	0	6.02037	9.31623	4.5043
jgi|MoeNVP64_1|373196|gm1.12500_g	0	0	0	0.059863	0.081156	0.491464
Pp3c7_26660V3.3	0	0	0	0	0	0
Pp3c26_3180V3.1	0	0	0	0	0	0
jgi|MoeNVP64_1|344675|fgenesh1_kg.8_#_1776_#_TRINITY_DN17573_c0_g1_i1	0	0	0	0.127069	0.095352	1.20954
Pp3c1_20790V3.1	10.3499	6.45516	7.55031	7.55978	8.65254	4.11712
Pp3c22_17590V3.5	0.027591	0.021558	0.012518	0.042582	0	0
Pp3c15_4420V3.2	3.2365	0.558117	3.48144	2.86364	1.11924	6.42629
Pp3c25_6570V3.2	2.05735	0	1.46378	0.439516	0	0.343761
Pp3c22_6380V3.12	11.5394	0	5.51911	38.0406	0	53.9323
Pp3c16_3900V3.1	1.50225	1.71507	1.80713	1.96814	1.27496	0.450206
Pp3c10_21260V3.1	0.870812	0	0.948638	0.804112	0.780142	0.273056
Pp3c7_15410V3.3	9.38355	10.2304	7.47518	5.84876	9.16572	8.43028
Pp3s34_600V3.1	0	0	0	0	0	0
Pp3c7_11200V3.3	15.9754	12.4753	13.6682	18.1147	29.1738	7.79342
jgi|MoeNVP64_1|408865|estExt_fgenesh1_pg.C_1_t20020	0	0	0	0	0	0
Pp3c18_15900V3.1	0.037375	0.020069	0.121826	0.044745	0.072505	0.011339
Pp3c3_27710V3.1	0.240961	0.427995	0.274101	0.575474	0.442901	0.096841
Pp3c14_23400V3.1	0	0	0	0	0	0
Pp3c22_13130V3.2	23.3691	22.4369	6.88831	17.7651	23.9338	13.94
Pp3c7_19440V3.1	9.49283	9.83306	9.62068	7.28018	4.99455	4.69893
Pp3c19_13560V3.1	1.91654	2.13288	1.60237	0	1.73247	0.807643
jgi|MoeNVP64_1|355085|fgenesh1_kg.17_#_164_#_TRINITY_DN1866_c0_g1_i1	0	0	0	0	0	0
Pp3c9_19230V3.1	4.75202	4.16695	3.76828	3.25792	4.22139	2.25136
Pp3c6_25640V3.1	2.95953	0.878159	1.2275	0.953707	1.32166	0.380349
Pp3c3_22160V3.1	21.5888	11.5095	12.6493	18.1313	11.0389	12.5678
Pp3c15_4550V3.1	34.3564	39.2754	30.365	28.0297	44.9888	15.5365
Pp3c23_5980V3.1	3.87921	1.46723	5.90454	35.6907	51.3855	12.9793
Pp3c10_24925V3.1	0.071616	0	0.615686	0	0	0
jgi|MoeNVP64_1|282735|e_gw1.14.419.1	0	0	0	0.575988	0.325186	2.93057
Pp3c3_8950V3.1	0	0	0	0	0	0
Pp3c9_5870V3.1	0.226632	0.359826	0.171901	0	0.093558	0.075324
jgi|MoeNVP64_1|385108|estExt_Genemark1.C_200115	0	0	0	0	0	0
Pp3c6_12040V3.3	0.160155	0.219761	0.435529	0	1.59265	0.169452
Pp3c10_200V3.5	0	0	0	0	0	0.655696
Pp3c23_9150V3.1	0	0	0	0	0	0
Pp3c21_17920V3.1	0	0	0	0	0	0
Pp3c8_4750V3.6	0	0	0	0	2.77504	0
Pp3c10_20867V3.3	0.662621	0.202945	0.356974	0.978207	0.644288	0.265288
Pp3c24_17430V3.2	0	0	1.11965	0	0	1.4171
Pp3c10_14080V3.2	5.29593	7.09307	5.5082	0	3.31706	0.624953
Pp3c24_7825V3.1	0	0.160867	0.188647	0.248211	0	0
Pp3c10_4780V3.1	17.7419	20.9545	20.9429	20.1008	12.1622	10.3114
Pp3c19_7760V3.5	6.60171	5.32379	4.87721	5.6581	2.14896	1.65273
Pp3c20_15870V3.1	0	0	0	0	0	0
Pp3c22_4050V3.1	7.10656	5.35351	4.96335	4.04648	8.47468	0.385116
Pp3c5_13590V3.1	11.5431	14.4214	10.118	10.8577	18.1698	3.24418
Pp3c14_13490V3.1	21.684	21.2528	13.7121	16.5256	22.2528	8.40593
Pp3c4_17190V3.15	0	0	0.278293	0	0	0
Pp3c17_13770V3.1	0	0	0	0	0	0
Pp3c7_9930V3.1	0.164155	0	0	0	0.112003	0
Pp3c4_14490V3.2	0	0	0	0	0	0
Pp3c24_11660V3.1	26.7669	31.1145	24.7194	28.912	37.9118	13.6046
Pp3c19_19120V3.3	0	0.678064	0.688556	0.124086	1.00814	0
Pp3c9_6010V3.2	4.91064	5.79501	6.25073	11.0343	14.0177	4.60356
Pp3c21_19400V3.1	0	0	0	0	0	0
Pp3c17_23030V3.1	15.1333	15.726	15.977	26.9214	63.423	16.506
Pp3c22_21710V3.1	22.3303	23.6081	24.5384	29.5889	29.0094	11.7099
Pp3c21_410V3.1	0.320437	0.127628	0.601518	0.164138	0.696435	0.100382
Pp3c22_5760V3.1	13.7015	11.9638	17.7873	12.9315	7.00209	10.3111
Pp3c21_13560V3.1	9.8954	9.96785	9.74394	15.4011	16.985	13.9743
Pp3c1_7290V3.1	0	0	0	0	0	2.03523
Pp3c15_14710V3.1	2.13911	0.513278	0.947223	1.15879	1.9919	3.51923
jgi|MoeNVP64_1|161822|CE161301_27	0	0	0	0.248211	0	0.394396
Pp3c16_3910V3.1	3.00834	3.86721	3.31009	4.9726	2.74612	1.34124
Pp3c22_5760V3.4	7.65927	6.67682	7.63312	4.66006	5.1246	6.23835
Pp3c3_35880V3.1	0	0	0	0	0	0
Pp3c10_4941V3.1	0.142033	0.321733	1.13189	0	0	0
Pp3c21_14350V3.1	35.7966	34.8148	32.5004	61.7796	65.6657	38.1256
Pp3c20_4830V3.1	2.64606	2.91183	2.86043	2.80769	4.00699	1.20832
Pp3c20_10210V3.6	2.5507	0.731573	1.97821	4.06662	5.23905	0.45669
Pp3c17_6259V3.1	5.17076	1.74314	2.9735	2.0039	2.21495	0.847237
Pp3c4_29810V3.5	0	0	0	0.466588	0	0
Pp3c15_23490V3.1	1.80255	1.63541	2.3363	2.6308	1.4061	1.04697
jgi|MoeNVP64_1|287400|estExt_Genewise1.C_1_t30227	0	0	0	0	0	0
Pp3c20_21740V3.1	1.11561	0	1.13479	1.39963	4.05254	1.8266
Pp3c10_16970V3.4	0	0	0	0	0	0
Pp3c4_20710V3.1	0.953949	0.898456	0.920432	0.937678	0.81953	0.393908
Pp3c5_14160V3.1	0.021368	0.05045	0.019607	0	0.049365	0
Pp3c22_14630V3.1	2.49509	1.78125	1.7468	1.99687	2.535	0.888985
Pp3c22_3662V3.1	0	0	0	0	0	0
Pp3c11_2126V3.1	0	0	0	0	0	0
Pp3c22_1050V3.1	0	0	0	0	0	0
Pp3c6_5330V3.1	13.6219	18.7322	15.7311	20.443	34.9471	5.93045
Pp3c13_22180V3.1	0	0	0	0	0	0
Pp3c3_23850V3.1	16.2334	15.4958	12.0547	17.5648	18.6021	10.3141
Pp3c17_3880V3.1	36.4877	28.1564	39.4513	57.0047	71.0109	36.6826
Pp3c6_17150V3.1	6.69574	5.7821	5.30134	4.8534	9.19536	4.41578
Pp3c10_12370V3.1	2.1381	2.66314	1.68728	1.70483	3.20144	1.2229
Pp3c17_20110V3.1	3.77428	3.54212	2.74366	2.27052	5.65893	0.770973
Pp3c7_20690V3.4	0	0	0	0	0	0.051044
Pp3c7_3990V3.2	1.85059	3.14448	1.61947	0	0	0.738859
Pp3c13_14180V3.8	0	1.99623	0	4.4986	0	0
Pp3c3_2280V3.1	14.2911	14.8995	12.4622	14.7822	20.8551	5.69762
Pp3c19_4870V3.1	10.7254	14.1966	12.868	18.8954	29.0747	7.63181
Pp3c3_20740V3.1	0	0	0	0	0	0
Pp3c9_12070V3.2	0	0	1.72348	0	0	0
Pp3c3_17471V3.1	6.58879	4.27029	6.704	7.41646	6.74656	5.02728
Pp3c18_2470V3.3	0	0	0	0	0	0
Pp3c21_4764V3.2	0	0	0	0	0	0
Pp3c17_2330V3.1	0	0	0	0	0	0
Pp3c17_15280V3.5	0	0	0	0	0	1.47778
jgi|MoeNVP64_1|337841|fgenesh1_kg.5_#_300_#_TRINITY_DN7923_c0_g1_i1	0	0	0	0	0	0.033903
Pp3c13_17240V3.1	18.2633	14.8411	12.9166	14.2898	20.1797	4.03411
Pp3c3_6100V3.1	0	0	0.270635	0.289697	0.39838	0.46923
Pp3c17_4930V3.1	0	0	0	0	0	0
Pp3c18_15790V3.1	2.36166	2.1114	2.57577	2.61458	1.6653	3.57548
Pp3c17_13679V3.3	0	0	0.054315	0	0	0
Pp3c9_4460V3.1	91.0427	98.3434	64.0679	76.5936	107.485	33.153
Pp3c10_20941V3.1	0.036569	0	0	0	0.105028	0
jgi|MoeNVP64_1|418119|estExt_fgenesh1_pg.C_180162	0	0	0	0	0	0.05477
Pp3c4_6310V3.6	0	0	0	0	0	0
Pp3c19_17670V3.1	3.00127	3.52411	2.30952	1.50629	2.42262	0.80234
Pp3c17_23040V3.1	55.8366	49.2533	59.252	54.5684	42.9664	50.9316
Pp3c22_1760V3.2	1.00185	0.936007	2.07602	1.90503	2.54424	0.142912
Pp3c22_20980V3.1	0.646274	0.533081	0.826546	0.965568	0.552259	0.288918
Pp3c11_15160V3.2	0	1.34875	0	0	0	0
Pp3c17_21930V3.1	0.807706	1.4345	1.27639	1.1115	3.69702	3.22063
Pp3c4_31960V3.1	1.52601	1.11274	1.51046	3.24179	0.246644	0.766703
Pp3c1_20670V3.1	0	0.18013	0.670533	0.117548	0.559364	0.289125
Pp3c5_5140V3.1	7.4548	6.14304	6.58013	6.06552	8.72027	2.29428
Pp3c22_5010V3.1	0	0	0	0	0.123271	0
jgi|MoeNVP64_1|359274|fgenesh1_kg.23_#_38_#_TRINITY_DN4874_c0_g1_i2	0	0	0	0.0887	0.130892	0.436478
Pp3c9_17580V3.1	58.3927	63.5656	52.034	40.7018	42.9846	40.5044
Pp3c13_14750V3.1	0	0	0	0	0	0
Pp3c22_3180V3.1	0	0	0	0	0	0
Pp3c16_12010V3.1	0	0	0.17427	0.743204	0.278827	0
Pp3c14_17140V3.2	0.197425	0.21598	0	0.403322	0.278494	0.067289
Pp3c2_8420V3.1	0	3.57475	0	0	0	0
Pp3c4_14090V3.1	4.02788	2.91894	2.75941	3.14051	4.60351	0
Pp3c2_38150V3.4	0	0	0	0	0	0
jgi|MoeNVP64_1|338142|fgenesh1_kg.5_#_601_#_TRINITY_DN5046_c0_g1_i2	0	0	0	0.021991	0.133784	0.737703
jgi|MoeNVP64_1|307011|estExt_Genewise1Plus.C_6_t20122	0	0	0	0	0.020976	0
Pp3c12_3320V3.1	0.448116	0.313233	0.377483	0.538497	0.755861	0.533813
Pp3c22_16360V3.1	6.14319	2.81254	8.17085	9.9992	20.1848	3.55948
Pp3c4_14634V3.1	0	0	0	0	0	0
Pp3c21_15940V3.1	3.51439	2.68309	3.30812	1.73328	3.37048	0.379622
Pp3c26_10130V3.2	0	0	0	0.090081	0	0
Pp3c4_14860V3.1	0	0	0.080669	0.128707	0	0
Pp3c17_7560V3.1	6.21422	7.17296	4.80393	5.6245	8.82395	1.27105
Pp3c7_10240V3.3	0.111012	0.315273	0	0	0	0
Pp3c20_2950V3.2	7.40078	7.06969	9.50268	7.37403	6.10863	3.40108
Pp3c23_10040V3.1	432.078	413.076	578.696	402.593	215.015	537.665
jgi|MoeNVP64_1|385744|estExt_Genemark1.C_230140	0	0	0	0	0	0
Pp3c10_11290V3.2	0.309032	0.226619	0.530711	0.378669	0.417368	0.327008
Pp3c15_20580V3.2	0.8417	0.440203	0.411227	1.03847	0	0.391711
Pp3c7_7140V3.1	0	0	0	0	0	0
Pp3c3_31430V3.1	0.857709	0	0.430618	0	0	0
Pp3c22_22990V3.1	10.6246	9.20286	13.6322	41.5449	52.6316	10.0057
Pp3c1_25910V3.1	0	0	0	0	0	0
Pp3c9_17440V3.8	2.2318	2.54835	2.9781	2.65287	1.94234	4.4364
Pp3c4_370V3.2	0.549486	0.584945	0.416805	0.363548	0.441379	0.111196
Pp3c22_12130V3.1	0.18614	0.094599	0	0.081897	0.076737	0
Pp3c7_17060V3.1	0	0	0	0	0	0
Pp3c9_19670V3.1	0.083389	0.157773	0.108708	0	0.07515	0.092116
jgi|MoeNVP64_1|416035|estExt_fgenesh1_pg.C_120263	0	0	0	7.78304	2.66295	38.0998
jgi|MoeNVP64_1|353130|fgenesh1_kg.15_#_91_#_TRINITY_DN386_c0_g1_i1	0	0	0	0	0	0
Pp3c24_4700V3.1	120.136	115.936	131.093	93.8895	89.7796	78.4973
Pp3c4_23120V3.4	15.8806	3.78548	51.6805	40.9927	0	62.1522
Pp3c21_5430V3.1	22.7225	26.6985	23.2727	29.9897	90.1821	13.1807
Pp3c22_9380V3.4	0	0	0	0	0	0
jgi|MoeNVP64_1|184320|CE183799_4313	0	0	0	0.148485	0.174124	0.74301
Pp3c20_19960V3.1	514.855	528.439	869.749	502.183	269.058	1042.87
jgi|MoeNVP64_1|348270|fgenesh1_kg.11_#_317_#_TRINITY_DN5197_c0_g2_i1	0	0.011252	0	0.088357	0.29409	1.77663
Pp3c7_13340V3.1	34.1958	52.817	37.8638	40.166	68.7302	14.7888
jgi|MoeNVP64_1|328350|fgenesh1_kg.1_#_192_#_TRINITY_DN7840_c3_g1_i1	0	0	0	0.314858	0.141815	1.18939
Pp3c2_31241V3.1	5.05563	3.98253	4.16654	4.26842	3.28556	2.04837
jgi|MoeNVP64_1|417721|estExt_fgenesh1_pg.C_170048	0.006341	0	0	0.053803	0.085744	0.434522
jgi|MoeNVP64_1|332872|fgenesh1_kg.2_#_1674_#_TRINITY_DN13825_c0_g1_i1	0	0	0	0	0.115483	0.079495
Pp3c17_14100V3.1	31.2217	32.83	30.4027	33.2296	35.0495	16.1015
Pp3c21_22540V3.1	0	0.059633	0	0	0.081094	0
jgi|MoeNVP64_1|352111|fgenesh1_kg.13_#_1436_#_TRINITY_DN8011_c3_g1_i3	0	0	0	0.694808	0	0.192809
Pp3c8_15780V3.1	0	0	0	0	0	0
Pp3c22_5270V3.1	66.1316	73.8616	65.8612	99.3575	223.409	44.2306
jgi|MoeNVP64_1|280634|e_gw1.11.126.1	0	0	0	0.25679	0.036461	1.49648
